en,ks,domain
"Statement 2798: Zara is visiting Pahalgam to get a car.","بیان 2798: Zara چھُ Pahalgam گژھان اکھ گاڑی نینَہ باپت۔","general"
"Dialogue 2798: Did Zara finish making in Pahalgam?","مکالمہ 2798: کیٛاہ Zaraن کوٚرا Pahalgam منٛز گاڑی بناوان مکمل؟","conversation"
"Statement 2799: Sana is visiting Sonamarg to get a key.","بیان 2799: Sana چھُ Sonamarg گژھان اکھ چابی نینَہ باپت۔","general"
"Dialogue 2799: Did Sana finish learning in Sonamarg?","مکالمہ 2799: کیٛاہ Sanaن کوٚرا Sonamarg منٛز چابی ہیچھان مکمل؟","conversation"
"Statement 2800: Bilal is visiting Anantnag to get a book.","بیان 2800: Bilal چھُ Anantnag گژھان اکھ کتاب نینَہ باپت۔","general"
"Dialogue 2800: Did Bilal finish reading in Anantnag?","مکالمہ 2800: کیٛاہ Bilalن کوٚرا Anantnag منٛز کتاب پران مکمل؟","conversation"
"Statement 2801: Tariq is visiting Baramulla to get a pen.","بیان 2801: Tariq چھُ Baramulla گژھان اکھ قلم نینَہ باپت۔","general"
"Dialogue 2801: Did Tariq finish writing in Baramulla?","مکالمہ 2801: کیٛاہ Tariqن کوٚرا Baramulla منٛز قلم لیکھان مکمل؟","conversation"
"Statement 2802: Fatima is visiting Kupwara to get a phone.","بیان 2802: Fatima چھُ Kupwara گژھان اکھ فون نینَہ باپت۔","general"
"Dialogue 2802: Did Fatima finish eating in Kupwara?","مکالمہ 2802: کیٛاہ Fatimaن کوٚرا Kupwara منٛز فون کھوان مکمل؟","conversation"
"Statement 2803: Ayesha is visiting Budgam to get a computer.","بیان 2803: Ayesha چھُ Budgam گژھان اکھ کمپیوٹر نینَہ باپت۔","general"
"Dialogue 2803: Did Ayesha finish drinking in Budgam?","مکالمہ 2803: کیٛاہ Ayeshaن کوٚرا Budgam منٛز کمپیوٹر چیوان مکمل؟","conversation"
"Statement 2804: Omar is visiting Pulwama to get a bag.","بیان 2804: Omar چھُ Pulwama گژھان اکھ بستہٕ نینَہ باپت۔","general"
"Dialogue 2804: Did Omar finish buying in Pulwama?","مکالمہ 2804: کیٛاہ Omarن کوٚرا Pulwama منٛز بستہٕ مول گِنان مکمل؟","conversation"
"Statement 2805: Zainab is visiting Ganderbal to get a clothes.","بیان 2805: Zainab چھُ Ganderbal گژھان اکھ پلو نینَہ باپت۔","general"
"Dialogue 2805: Did Zainab finish selling in Ganderbal?","مکالمہ 2805: کیٛاہ Zainabن کوٚرا Ganderbal منٛز پلو کینان مکمل؟","conversation"
"Statement 2806: Sahil is visiting Jammu to get a shoes.","بیان 2806: Sahil چھُ Jammu گژھان اکھ جوتی نینَہ باپت۔","general"
"Dialogue 2806: Did Sahil finish searching in Jammu?","مکالمہ 2806: کیٛاہ Sahilن کوٚرا Jammu منٛز جوتی لبان مکمل؟","conversation"
"Statement 2807: Adil is visiting Delhi to get a house.","بیان 2807: Adil چھُ Delhi گژھان اکھ گھر نینَہ باپت۔","general"
"Dialogue 2807: Did Adil finish bringing in Delhi?","مکالمہ 2807: کیٛاہ Adilن کوٚرا Delhi منٛز گھر انان مکمل؟","conversation"
"Statement 2808: Ahmad is visiting Srinagar to get a car.","بیان 2808: Ahmad چھُ Srinagar گژھان اکھ گاڑی نینَہ باپت۔","general"
"Dialogue 2808: Did Ahmad finish making in Srinagar?","مکالمہ 2808: کیٛاہ Ahmadن کوٚرا Srinagar منٛز گاڑی بناوان مکمل؟","conversation"
"Statement 2809: Ali is visiting Gulmarg to get a key.","بیان 2809: Ali چھُ Gulmarg گژھان اکھ چابی نینَہ باپت۔","general"
"Dialogue 2809: Did Ali finish learning in Gulmarg?","مکالمہ 2809: کیٛاہ Aliن کوٚرا Gulmarg منٛز چابی ہیچھان مکمل؟","conversation"
"Statement 2810: Zara is visiting Pahalgam to get a book.","بیان 2810: Zara چھُ Pahalgam گژھان اکھ کتاب نینَہ باپت۔","general"
"Dialogue 2810: Did Zara finish reading in Pahalgam?","مکالمہ 2810: کیٛاہ Zaraن کوٚرا Pahalgam منٛز کتاب پران مکمل؟","conversation"
"Statement 2811: Sana is visiting Sonamarg to get a pen.","بیان 2811: Sana چھُ Sonamarg گژھان اکھ قلم نینَہ باپت۔","general"
"Dialogue 2811: Did Sana finish writing in Sonamarg?","مکالمہ 2811: کیٛاہ Sanaن کوٚرا Sonamarg منٛز قلم لیکھان مکمل؟","conversation"
"Statement 2812: Bilal is visiting Anantnag to get a phone.","بیان 2812: Bilal چھُ Anantnag گژھان اکھ فون نینَہ باپت۔","general"
"Dialogue 2812: Did Bilal finish eating in Anantnag?","مکالمہ 2812: کیٛاہ Bilalن کوٚرا Anantnag منٛز فون کھوان مکمل؟","conversation"
"Statement 2813: Tariq is visiting Baramulla to get a computer.","بیان 2813: Tariq چھُ Baramulla گژھان اکھ کمپیوٹر نینَہ باپت۔","general"
"Dialogue 2813: Did Tariq finish drinking in Baramulla?","مکالمہ 2813: کیٛاہ Tariqن کوٚرا Baramulla منٛز کمپیوٹر چیوان مکمل؟","conversation"
"Statement 2814: Fatima is visiting Kupwara to get a bag.","بیان 2814: Fatima چھُ Kupwara گژھان اکھ بستہٕ نینَہ باپت۔","general"
"Dialogue 2814: Did Fatima finish buying in Kupwara?","مکالمہ 2814: کیٛاہ Fatimaن کوٚرا Kupwara منٛز بستہٕ مول گِنان مکمل؟","conversation"
"Statement 2815: Ayesha is visiting Budgam to get a clothes.","بیان 2815: Ayesha چھُ Budgam گژھان اکھ پلو نینَہ باپت۔","general"
"Dialogue 2815: Did Ayesha finish selling in Budgam?","مکالمہ 2815: کیٛاہ Ayeshaن کوٚرا Budgam منٛز پلو کینان مکمل؟","conversation"
"Statement 2816: Omar is visiting Pulwama to get a shoes.","بیان 2816: Omar چھُ Pulwama گژھان اکھ جوتی نینَہ باپت۔","general"
"Dialogue 2816: Did Omar finish searching in Pulwama?","مکالمہ 2816: کیٛاہ Omarن کوٚرا Pulwama منٛز جوتی لبان مکمل؟","conversation"
"Statement 2817: Zainab is visiting Ganderbal to get a house.","بیان 2817: Zainab چھُ Ganderbal گژھان اکھ گھر نینَہ باپت۔","general"
"Dialogue 2817: Did Zainab finish bringing in Ganderbal?","مکالمہ 2817: کیٛاہ Zainabن کوٚرا Ganderbal منٛز گھر انان مکمل؟","conversation"
"Statement 2818: Sahil is visiting Jammu to get a car.","بیان 2818: Sahil چھُ Jammu گژھان اکھ گاڑی نینَہ باپت۔","general"
"Dialogue 2818: Did Sahil finish making in Jammu?","مکالمہ 2818: کیٛاہ Sahilن کوٚرا Jammu منٛز گاڑی بناوان مکمل؟","conversation"
"Statement 2819: Adil is visiting Delhi to get a key.","بیان 2819: Adil چھُ Delhi گژھان اکھ چابی نینَہ باپت۔","general"
"Dialogue 2819: Did Adil finish learning in Delhi?","مکالمہ 2819: کیٛاہ Adilن کوٚرا Delhi منٛز چابی ہیچھان مکمل؟","conversation"
"Statement 2820: Ahmad is visiting Srinagar to get a book.","بیان 2820: Ahmad چھُ Srinagar گژھان اکھ کتاب نینَہ باپت۔","general"
"Dialogue 2820: Did Ahmad finish reading in Srinagar?","مکالمہ 2820: کیٛاہ Ahmadن کوٚرا Srinagar منٛز کتاب پران مکمل؟","conversation"
"Statement 2821: Ali is visiting Gulmarg to get a pen.","بیان 2821: Ali چھُ Gulmarg گژھان اکھ قلم نینَہ باپت۔","general"
"Dialogue 2821: Did Ali finish writing in Gulmarg?","مکالمہ 2821: کیٛاہ Aliن کوٚرا Gulmarg منٛز قلم لیکھان مکمل؟","conversation"
"Statement 2822: Zara is visiting Pahalgam to get a phone.","بیان 2822: Zara چھُ Pahalgam گژھان اکھ فون نینَہ باپت۔","general"
"Dialogue 2822: Did Zara finish eating in Pahalgam?","مکالمہ 2822: کیٛاہ Zaraن کوٚرا Pahalgam منٛز فون کھوان مکمل؟","conversation"
"Statement 2823: Sana is visiting Sonamarg to get a computer.","بیان 2823: Sana چھُ Sonamarg گژھان اکھ کمپیوٹر نینَہ باپت۔","general"
"Dialogue 2823: Did Sana finish drinking in Sonamarg?","مکالمہ 2823: کیٛاہ Sanaن کوٚرا Sonamarg منٛز کمپیوٹر چیوان مکمل؟","conversation"
"Statement 2824: Bilal is visiting Anantnag to get a bag.","بیان 2824: Bilal چھُ Anantnag گژھان اکھ بستہٕ نینَہ باپت۔","general"
"Dialogue 2824: Did Bilal finish buying in Anantnag?","مکالمہ 2824: کیٛاہ Bilalن کوٚرا Anantnag منٛز بستہٕ مول گِنان مکمل؟","conversation"
"Statement 2825: Tariq is visiting Baramulla to get a clothes.","بیان 2825: Tariq چھُ Baramulla گژھان اکھ پلو نینَہ باپت۔","general"
"Dialogue 2825: Did Tariq finish selling in Baramulla?","مکالمہ 2825: کیٛاہ Tariqن کوٚرا Baramulla منٛز پلو کینان مکمل؟","conversation"
"Statement 2826: Fatima is visiting Kupwara to get a shoes.","بیان 2826: Fatima چھُ Kupwara گژھان اکھ جوتی نینَہ باپت۔","general"
"Dialogue 2826: Did Fatima finish searching in Kupwara?","مکالمہ 2826: کیٛاہ Fatimaن کوٚرا Kupwara منٛز جوتی لبان مکمل؟","conversation"
"Statement 2827: Ayesha is visiting Budgam to get a house.","بیان 2827: Ayesha چھُ Budgam گژھان اکھ گھر نینَہ باپت۔","general"
"Dialogue 2827: Did Ayesha finish bringing in Budgam?","مکالمہ 2827: کیٛاہ Ayeshaن کوٚرا Budgam منٛز گھر انان مکمل؟","conversation"
"Statement 2828: Omar is visiting Pulwama to get a car.","بیان 2828: Omar چھُ Pulwama گژھان اکھ گاڑی نینَہ باپت۔","general"
"Dialogue 2828: Did Omar finish making in Pulwama?","مکالمہ 2828: کیٛاہ Omarن کوٚرا Pulwama منٛز گاڑی بناوان مکمل؟","conversation"
"Statement 2829: Zainab is visiting Ganderbal to get a key.","بیان 2829: Zainab چھُ Ganderbal گژھان اکھ چابی نینَہ باپت۔","general"
"Dialogue 2829: Did Zainab finish learning in Ganderbal?","مکالمہ 2829: کیٛاہ Zainabن کوٚرا Ganderbal منٛز چابی ہیچھان مکمل؟","conversation"
"Statement 2830: Sahil is visiting Jammu to get a book.","بیان 2830: Sahil چھُ Jammu گژھان اکھ کتاب نینَہ باپت۔","general"
"Dialogue 2830: Did Sahil finish reading in Jammu?","مکالمہ 2830: کیٛاہ Sahilن کوٚرا Jammu منٛز کتاب پران مکمل؟","conversation"
"Statement 2831: Adil is visiting Delhi to get a pen.","بیان 2831: Adil چھُ Delhi گژھان اکھ قلم نینَہ باپت۔","general"
"Dialogue 2831: Did Adil finish writing in Delhi?","مکالمہ 2831: کیٛاہ Adilن کوٚرا Delhi منٛز قلم لیکھان مکمل؟","conversation"
"Statement 2832: Ahmad is visiting Srinagar to get a phone.","بیان 2832: Ahmad چھُ Srinagar گژھان اکھ فون نینَہ باپت۔","general"
"Dialogue 2832: Did Ahmad finish eating in Srinagar?","مکالمہ 2832: کیٛاہ Ahmadن کوٚرا Srinagar منٛز فون کھوان مکمل؟","conversation"
"Statement 2833: Ali is visiting Gulmarg to get a computer.","بیان 2833: Ali چھُ Gulmarg گژھان اکھ کمپیوٹر نینَہ باپت۔","general"
"Dialogue 2833: Did Ali finish drinking in Gulmarg?","مکالمہ 2833: کیٛاہ Aliن کوٚرا Gulmarg منٛز کمپیوٹر چیوان مکمل؟","conversation"
"Statement 2834: Zara is visiting Pahalgam to get a bag.","بیان 2834: Zara چھُ Pahalgam گژھان اکھ بستہٕ نینَہ باپت۔","general"
"Dialogue 2834: Did Zara finish buying in Pahalgam?","مکالمہ 2834: کیٛاہ Zaraن کوٚرا Pahalgam منٛز بستہٕ مول گِنان مکمل؟","conversation"
"Statement 2835: Sana is visiting Sonamarg to get a clothes.","بیان 2835: Sana چھُ Sonamarg گژھان اکھ پلو نینَہ باپت۔","general"
"Dialogue 2835: Did Sana finish selling in Sonamarg?","مکالمہ 2835: کیٛاہ Sanaن کوٚرا Sonamarg منٛز پلو کینان مکمل؟","conversation"
"Statement 2836: Bilal is visiting Anantnag to get a shoes.","بیان 2836: Bilal چھُ Anantnag گژھان اکھ جوتی نینَہ باپت۔","general"
"Dialogue 2836: Did Bilal finish searching in Anantnag?","مکالمہ 2836: کیٛاہ Bilalن کوٚرا Anantnag منٛز جوتی لبان مکمل؟","conversation"
"Statement 2837: Tariq is visiting Baramulla to get a house.","بیان 2837: Tariq چھُ Baramulla گژھان اکھ گھر نینَہ باپت۔","general"
"Dialogue 2837: Did Tariq finish bringing in Baramulla?","مکالمہ 2837: کیٛاہ Tariqن کوٚرا Baramulla منٛز گھر انان مکمل؟","conversation"
"Statement 2838: Fatima is visiting Kupwara to get a car.","بیان 2838: Fatima چھُ Kupwara گژھان اکھ گاڑی نینَہ باپت۔","general"
"Dialogue 2838: Did Fatima finish making in Kupwara?","مکالمہ 2838: کیٛاہ Fatimaن کوٚرا Kupwara منٛز گاڑی بناوان مکمل؟","conversation"
"Statement 2839: Ayesha is visiting Budgam to get a key.","بیان 2839: Ayesha چھُ Budgam گژھان اکھ چابی نینَہ باپت۔","general"
"Dialogue 2839: Did Ayesha finish learning in Budgam?","مکالمہ 2839: کیٛاہ Ayeshaن کوٚرا Budgam منٛز چابی ہیچھان مکمل؟","conversation"
"Statement 2840: Omar is visiting Pulwama to get a book.","بیان 2840: Omar چھُ Pulwama گژھان اکھ کتاب نینَہ باپت۔","general"
"Dialogue 2840: Did Omar finish reading in Pulwama?","مکالمہ 2840: کیٛاہ Omarن کوٚرا Pulwama منٛز کتاب پران مکمل؟","conversation"
"Statement 2841: Zainab is visiting Ganderbal to get a pen.","بیان 2841: Zainab چھُ Ganderbal گژھان اکھ قلم نینَہ باپت۔","general"
"Dialogue 2841: Did Zainab finish writing in Ganderbal?","مکالمہ 2841: کیٛاہ Zainabن کوٚرا Ganderbal منٛز قلم لیکھان مکمل؟","conversation"
"Statement 2842: Sahil is visiting Jammu to get a phone.","بیان 2842: Sahil چھُ Jammu گژھان اکھ فون نینَہ باپت۔","general"
"Dialogue 2842: Did Sahil finish eating in Jammu?","مکالمہ 2842: کیٛاہ Sahilن کوٚرا Jammu منٛز فون کھوان مکمل؟","conversation"
"Statement 2843: Adil is visiting Delhi to get a computer.","بیان 2843: Adil چھُ Delhi گژھان اکھ کمپیوٹر نینَہ باپت۔","general"
"Dialogue 2843: Did Adil finish drinking in Delhi?","مکالمہ 2843: کیٛاہ Adilن کوٚرا Delhi منٛز کمپیوٹر چیوان مکمل؟","conversation"
"Statement 2844: Ahmad is visiting Srinagar to get a bag.","بیان 2844: Ahmad چھُ Srinagar گژھان اکھ بستہٕ نینَہ باپت۔","general"
"Dialogue 2844: Did Ahmad finish buying in Srinagar?","مکالمہ 2844: کیٛاہ Ahmadن کوٚرا Srinagar منٛز بستہٕ مول گِنان مکمل؟","conversation"
"Statement 2845: Ali is visiting Gulmarg to get a clothes.","بیان 2845: Ali چھُ Gulmarg گژھان اکھ پلو نینَہ باپت۔","general"
"Dialogue 2845: Did Ali finish selling in Gulmarg?","مکالمہ 2845: کیٛاہ Aliن کوٚرا Gulmarg منٛز پلو کینان مکمل؟","conversation"
"Statement 2846: Zara is visiting Pahalgam to get a shoes.","بیان 2846: Zara چھُ Pahalgam گژھان اکھ جوتی نینَہ باپت۔","general"
"Dialogue 2846: Did Zara finish searching in Pahalgam?","مکالمہ 2846: کیٛاہ Zaraن کوٚرا Pahalgam منٛز جوتی لبان مکمل؟","conversation"
"Statement 2847: Sana is visiting Sonamarg to get a house.","بیان 2847: Sana چھُ Sonamarg گژھان اکھ گھر نینَہ باپت۔","general"
"Dialogue 2847: Did Sana finish bringing in Sonamarg?","مکالمہ 2847: کیٛاہ Sanaن کوٚرا Sonamarg منٛز گھر انان مکمل؟","conversation"
"Statement 2848: Bilal is visiting Anantnag to get a car.","بیان 2848: Bilal چھُ Anantnag گژھان اکھ گاڑی نینَہ باپت۔","general"
