en,ks,domain
"As they progress, skills should become more consistent and efficient, and the players should be introduced to set play situations.","یٗتھٗیہ تِم ترقی كران روزن ، ہو٘نر گژھن زیٛادٕ مستقٕل تہٕ اہل بنٕنہِ ، تہٕ کھلٲڑِ گژھن کھیل كین طے حالاتن متعارف کرناونہٕ یِنہِ ۔","general"
"However, the Arabs' higher status among non-Arab Muslim converts and the latter's obligation to pay heavy taxes caused resentment.","تاہم، غٲر عرب مسلمان مذہب اٮ۪ختیار کرن والٮ۪ن منٛز عربن ہُنٛد تھوٚد درجہِ تہٕ یمن واریاہ ٹٮ۪کس ادا کرنٕچ ذمہٕ وٲری ٲس نارازگی ہُنٛد وجہہ۔","general"
"These solitary beaches, alongside the wild and verdant Western Ghats, are a quiet alternative to their boisterous Goan counterpart.","سرسبز تہٕ شاداب وٲرانہٕ مغرِبی گھاٹھس سٕتہِ سٕتہِ چھِ یِم تنہا سوٚدرٕ بٔٹھہِ شوخ ووتلاون واجِنین گوا چین یژھنٕیہ جاین ہٗند متبٲدِل مقام۔","general"
"In solutions at room temperature, the four cyclic isomers interconvert over a time scale of hours in a process called mutarotation.","کمرٕ کِس درجہِ حرارتس پٮ۪ٹھ چھِ مٗركبن مَنٛز، ژور سائیکلک آیسومر گٲنٛٹن ہٕنٛدِ حِسابہٕ پانہٕ ونہِ بدلان یتھ میٚوچروٹیشن عمل ونان چھِ ۔","general"
"Part II (Articles 17-24) governs the reporting and monitoring of the Convention and the steps taken by the parties to implement it.","پارٹ II ( آرٹكل 17-24 ) چھٗ نامہٕ نِگٲری تہِٕ كنوینشنس پیٹھ نطرگٗزر تہٕ طرافینو٘ دسہِ یہِ لوگوُ كرنہٕ باپت اقدامات چلاوان ۔","general"
"On the senior circuit, Mirza started to show early success as she made her debut in April 2001 on the ITF Circuit as a 15-year-old.","سینئر سرکٹَس پٮ۪ٹھ لٲجہِ مرزا ہَن ابتدٲئی کامیٲبی ہاوٕنہِ ییٚلہِ تٔمہِ اپریل 2001 کَس مَنٛز 15 ؤرِشہِ وٲنٛسہِ مَنٛز آیی ٹی ایف سرکیٹہٕ پٮ۪ٹھہٕ شروعات کٔر۔","general"
"Garuda Indonesia conducts weekly open-charter flights from/to Jakarta, with bookings done through Christmas Island Travel Exchange.","گَرودا انڈونیشیا چھُ جکارتا پٮ۪ٹھ/تام ہفتہٕ وار اوٚپن چارٹر پروازٕ چلاوان ،ییمہِ باپت بٗكِنگ کرسمس آییلینڈ ٹریول ایکسچینج کہِ ذٔریعہٕ كرنہٕ یوان چھِ ۔","general"
"The moving spirits of revolutions are deemed holy or unholy in proportion, as the principle underlying them is beneficial or wicked.","گردِشن ہٕنٛدِ محترک روٗح چھِ تناسُبہٕ کہِ لحاظہٕ مُقدس یا ناپاک یوان مانٛنہٕ، تہِ کیٛازِ تِمن ہٕنٛدِ بُنیٲدی اوٚصوٗل چھ فٲیدٕ منٛد یا بد آسان۔","general"
"These are classified as anti-virals, anti-fungals, anti-protozoals and antibiotics according to the group of microbes they act upon.","یم چھِ جراژیٖمن ہٕنٛزِ جمٲژ مُطٲبِق بطور اٮ۪نٹی وایرل، اٮ۪نٹی فنٛگل، اٮ۪نٹی پروٹوزول تہٕ اٮ۪نٹی بیوٹِکس درجہٕ بنٛد کٔرِتھ ۔","general"
"The view expressed in Ramesh Kumari's case (supra) was reiterated in Lallan Chaudhary and Ors. V. State of Bihar (AIR 2006 SC 3376).","رمیش کُماری ہٕنٛدس مُقدِمس (سُپرا) منٛز ظٲہِر کرنہٕ آمتِس خیالس آو للن چودھری تہٕ باقیہ بنام سٹیٹ آف بِہارس ( اے آیہ آر2006 اٮ۪س سی 3376) منٛز تٲید كرنہٕ ۔","general"
"The NGT has, in the present case, abdicated its jurisdiction and entrusted judicial functions to an administrative expert committee.","این جی ٹی ین کوٚر موجودٕ معاملس منٛز پنُن دائرہ اختیار ترک تہٕ دِژٕن پنٕنہِ عدالتی کٲم اِنتظٲمی مٲہر کمیٹی۔","general"
"Interaction with the tourists helps to develop hospitable conduct amongst the workers associated to tourism industry in local areas.","سیاحن سۭتہِ رلٗن میلٗن چھُ مقٲمی علاقن مَنٛز سیاحتٕ كِس صنعتس سٕتہِ وابسطہٕ كاركٗنن منز مہمان نوٲزی ہندِس وتیرس فروغ دِنَس مَنٛز مدد کران ۔","general"
"The opening of New York City's Apple Fifth Avenue store in 2006 was highly attended, and visitors from Europe flew in for the event.","2006 ہَس مَنٛز نیو یارک سٹی کِس ایپل ففتھ ایونیو سِٹور کِس افتتاحس منز سپٕدِ وارِیاہ شٲمَل ، تہٕ یورپہٕ پیٹھہٕ آیہ لٗكھ ہوٲیی جہازس كیتھ۔","general"
"Beta (Translation: Son) is a 1992 Indian Hindi drama film, directed by Indra Kumar and written by Naushir Khatau and Kamlesh Pandey.","بیٹا (ترجمہٕ: نیٚچُو) چھےٚ اکھ 1992تٕچہِ ہِنٛدی ڈرٛاما فِلِم، یتھ ہٮ۪دایت کٲری اندرٛا کُمارن کٔرمٕژ ٲس تہٕ یۄسہٕ نوشیٖر ختاوو تہٕ کملیش پانٛڈیٚین لیٖچھمٕژ ٲس۔","general"
"On April 26, a French citizen is seen on a two-minute-long video asking quarantine workers for help with suicide in three languages.","26 اپریلَ چھُ اکھ فرانسیسی شہری دو٘ن مِنٹن ہندِس ویڈِیو ہس مَنٛز کورینٹین کارکُنَن ترٛٮ۪ن زبانن مَنٛز خودکشی خٲطرٕ چھُ مدد منٛگان نظرِ گژھان ۔","general"
"Traditional stories, rituals, and taboos of the Inuit are often precautions against dangers posed by their harsh Arctic environment.","اِنوِت چہِ ریوایتی دٔلیٖلہٕ، رسم تہٕ ممنوٗع کامہِ چھِ اکثر سخٕت آرکٹِک ماحولہٕ نِشہِ لاحق خطرو نِش بچنٕکہِ اقدامات آسان ۔","general"
"The cuisine consists mainly of food from two different sub-regions, Garhwal and Kumaon, though their basic ingredients are the same.","ضیافتہٕ چھِ بنیٲدی دۄن مُختٔلِف ذیلی علاقن ، گڑوال تہٕ کٗماو٘ں کِس کھٮ۪نَس پٮ۪ٹھ مشتٔمِل، حالانکہ یِہٕندِ بنیٲدی جٗز چھِ ہِوی۔","general"
"This increase in temperature is due to the absorption of intense solar radiation by the limited amount of remaining molecular oxygen.","درجہٕ حرارتَس مَنٛز ہُرٮ۪ر چھُ بَچیمٕتہِ مالیکیولر آکسیجن كہِ محدود مقدارٕ ذٔریعہٕ شدیٖد شمسی تابكٲری جذب کرنٕکہِ وجہہ كِنہِ ۔","general"
"The individual, asserts Katha Upanishad, who contemplates this eternal and not crooked one, becomes free and never experiences grief.","اكھ فرد ، كتھا اٗپ نِشد چھٗ ونان ، یٗس یہِ ابدی مانہِ تہِ خٗرافٲتی نہٕ ، چھٗ آزاد تہٕ تس چھٗنہٕ زان٘ہہ غم میلان ۔","general"
"They are mainly used in high-end audio power amplifiers and RF power amplifiers in wireless cellular networks such as 2G, 3G, and 4G.","تِم چھِ زیادٕ تر وائرلیس سیلولر نیٹ ورکن یتھہٕ کٔنہِ زَن 2G، 3G، تہٕ 4G یَس مَنٛز ہائی اینڈ آڈیو پاور ایمپلیفائر تہٕ آر ایٚف پاور ایمپلیفائرن مَنٛز استعمال سپدان ۔","general"
"Some navies operate ocean-going hospital ships to lend medical assistance in high-casualty situations like wars or natural disasters.","کیٚنہہ نیوی چھِ سوٚدرس منٛز گژھن والۍ ہسپتال جہازٕ چلاوان، یُتھ زِ جنٛگن یا قدرتی آفتن ہِوین جٲنی نقصان کین حالاتن منز طبی مدد فراہم کرنہٕ ہیٚکہ یِتھ۔","general"
"Given that pathogens are attenuated, it is extremely rare for them to revert to their pathogenic form and subsequently cause disease.","یہِ وُچھِتھ زِ جراثیم چھِ کم گژھان، یہِ چھُ اِنتہٲئی نایاب زِ تِم یِن جراثیم شکلہِ مَنٛز واپس تہٕ پتہٕ بَنہِ بیمٲرِ ہُنٛد سبب۔","general"
"Among Baku's cultural venues are the Azerbaijan State Philharmonic Hall, the Azerbaijan State Academic Opera, and the Ballet Theatre.","باکو کٮ۪ن ثقافتی مقامَن مَنٛز چھِ آذربائیجان سِٹیٹ فلہارمونک ہال، آذربائیجان سِٹیٹ اکیڈمک اوپیرا، تہٕ بیلٹ تھیٹر شٲمِل۔","general"
"The trade balance is the difference between the value of exports of goods and services and the value of imports of goods and services.","تجارتی توازُن چھُ برامد شٗدٕ سامانہٕ تہٕ خٔدماتن ہٕنٛدِس قٲمتس تہٕ درآمد سامانہٕ تہٕ خٔدماتَن ہٕنٛدِ قٲمتس منٛز فرق ۔","general"
"All packaged and canned food items contain a very high level of sodium because of the presence of salt that is used as a preservative.","پرٛٮ۪تھ کُنہِ پاکٮ۪ٹ دار تہٕ ڈبہٕ بند کھٮ۪نس منٛز چھُ سوڈیمُک واریاہ میقدار آسان، تہِ کیٛازِ اتھ منٛز چھُ نوٗن آسان یُس رژھراونہٕ باپت استعمال چھُ سپدان۔","general"
"In 1956, the Films Division set up a cartoon film unit, where Clair Weeks, the veteran Disney animator, was invited to train students.","1956 ہَس مَنٛز بنوو فلمز ڈِویجنَن اکھ کارٹون فلم یونِٹ، ییٚتِٮ۪تھ کلیئر ویکس، تجرُبہٕ کار ڈزنی اینِمیٹرَس طالبہِ علِمَن تَربِیَت دِنہٕ خٲطرٕ دعوت دِنہٕ آیہ۔","general"
"Likewise, the second grader, the Airyamna, or friend, is attacked by those who slander him; such persons should be kept away from him.","یِتھہٕ پٲٹھہِ چھٗ ، دۄیٚمِہ درجِہ کِس ، ایریامناہس یا دوستس پٮ۪ٹھ تِمو دٕسہِ حملہٕ سپدان یِم تٔمہِ سٕنٛز غٲبت کران چھِ ، یِتھہِ لٗكھ گژھن تٔمِس نِش دوُر تھاونہٕ یِنہِ ۔","general"
"GAIL is also an equity partner in two retail gas companies in Egypt, namely Fayum Gas Company (FGC) and National Gas Company (Natgas).","گیل چھُ مصرَس مَنٛز دوٚن پرچوُن گیس کمپنین فیوم گیس کمپنی (ایف جی سی) تہٕ نیشنل گیس کمپنی (نیٹ گیس) مَنٛز مسٲوی شٔریٖک تہِ ۔","general"
"Land use planning should reduce urban heat effects through the maintenance of green areas, and the use of different building materials.","زٔمیٖنہِ ہندِ استعمالٕچہِ منصوٗبہٕ بندی گژھہِ سر سَبٕز علاقہٕ قٲیِم تھوِتھ تہٕ مٗختلِف قٕسمٗك تٲمیری سامانہٕ استعمال ذٔریعہٕ شہری گرمی ہِٗنٛد اثر کم کٔرٕنہِ ۔","general"
"The transaction between them is of the nature of principal to principal and the price was the sole consideration for the sale of goods.","یِمن درمیان ٲس لین دین چھٖ اصل رقم پیٹھہٕ اصل رقم کہِ نویتُک تہٕ سامانہٕ کننہٕ باپت اوس قۭمتٕھٕیہ اکھ وٲحد وجہہ ۔","general"
"Where there are beachfront or bayfront houses, the owners will try to protect their property, through shoreline hardening, for example.","یتٮ۪ن سمندر بٔٹھِس یا خلیجس برونٛہہ کٔنہِ گھرٕ چھِ، تتِیكہِ مٲلکھ کرَن پنٕنہِ جائیدادٕچہِ حِفاظت کرنٕچ کوٗشش، مثالے سٲحل پو٘ختہٕ کرنہٕ ذٔریعہٕ۔","general"
"Mahatma Gandhi's ideals of Satyagraha instilled in every Indian an indomitable self-belief and spirit of sacrifice for the larger good.","مہاتما گاندھی سٕنٛدِ سٔتیا گرٛہہ ہٕکہِ نظرین کوٚر پرٛٮ۪تھ ہِندوتٲنِس منٛز اکھ ناقٲبلہِ تسخیٖر خۄد اعتِمٲدی تہٕ زیٛادٕ بٮ۪ہتٔری خٲطرٕ قۄربٲنی ہُنٛد جزبہٕ پٲدٕ۔","general"
"The waterfall, the mystical forests and water bodies above the cliffs and the lead pair escaping an avalanche all add to the spectacle.","آبشار، اسرٲرِ ون، تینتالین پیٹھ آبہٕ سر تہٕ نٗمایاں جورِ ہٗند شینہٕ مانہِ نِشہِ ژلٗن سورٗیہ چھُ منظرس دِلچسپ بناوان ۔","general"
"It is immaterial whether damages for the use and occupation are in fact claimed or not by the owner in an action against the trespasser.","یہِ چھُ غٲر اَہَم زِ دراندٲزی خلاف كاروٲیی منز چھا استعمالٕ تہٕ قبضہٕ کٮ۪ن نقصاناتن ہُنٛد داوا مٲلکن کوٚرمُت کِنہٕ نَہ۔","general"
"Its goal is neither nihilism, for there is nothing permanent to annihilate nor eternalism, for there is no permanent soul to eternalize.","امیُوک مقصد چھُنہَ نہٕ مزہبس انكارتہٕ کیٛازِ فنا کرنہٕ خٲطرٕ چھُنہٕ کانٛہہ تہِ چیٖز مُستقِل، تہٕ نہ ابدیت تہِ کیٛازِ ابدی آسنہٕ خٲطرٕ چھُنہٕ کانٛہہ تہِ رُح مُستقِل۔","general"
"Singing the glory of the Lord through the Divine Word can redeem a repentant sinner, and, thus, the doctrine of Karma ceases to operate.","کلامہِ الٰہی ہٕنٛدِ ذٔریع خۄداے سٕنٛدِس بجرس مُتعلق گٮ۪وُن ہیٚکہِ أکِس تۄبہٕ کرن وٲلِس گۄناہ گارس یلہٕ ترٛاونٲوِتھ، تہٕ یتھ کٔنہِ چھُ کرمٗک اصوُل چلٖٗن ترٛاوان ۔","general"
"The development of S&P BSE SENSEX options along with equity derivatives followed in 2001 and 2002, expanding the BSE's trading platform.","2001 تہٕ 2002 ہَس مَنٛز ایکویٹی ڈیریویٹیوو سان ایس اینٛڑ پی بی ایس ای سینسیکس چہِ ترقی ہندِیو مٗتبٲدِلو سان بی ایس ای کِس تِجارتی پلیٹ فارمَس وٗسعت دِوان ۔","general"
"Since the 1920s, professional engineers have taken an interest in archery, previously the exclusive domain of traditional craft experts.","1920 کہ دہلہِ پٮ۪ٹھ ہٲو پیشہ ور انجینئرو تیٖر اندازی مَنٛز دلچسپی، یُسبرون٘ہہ روایتی دستِکٲری ہندین مٲہرَن ہُنٛد خصوٗصی شعبہٕ اوس ۔","general"
